"201410";"1";"COD67";"CRN-68";"Login estudiante2552";"4,82";"4,79";"4,4";
"201410";"1";"COD67";"CRN-68";"Login estudiante2553";"2,89";"3,22";"3,53";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2554";"";"0";"4,72";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2555";"";"0";"4,77";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2556";"";"0";"0";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2557";"";"0";"4";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2558";"";"0";"0";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2559";"";"0";"4,25";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2560";"";"0";"4,19";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2561";"";"0";"4,51";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2562";"";"0";"4,13";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2563";"";"0";"4,37";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2564";"";"0";"4,83";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2565";"";"0";"4,32";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2566";"";"0";"4,52";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2567";"";"0";"4,62";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2568";"";"0";"4,48";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2569";"";"0";"0";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2570";"";"0";"4,76";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2571";"";"0";"4,4";
"201410";"1";"COD1874";"CRN-1875";"Login estudiante2572";"";"0";"4,04";
"201410";"1";"COD1867";"CRN-1868";"Login profesor1735";"4,32";"0";"4,63";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2458";"4,53";"0";"4,52";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2460";"4,07";"0";"4,62";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2461";"4,39";"0";"4,28";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2573";"4,33";"0";"4,55";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2462";"4,4";"0";"3,82";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2574";"4,78";"0";"4,6";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2464";"4,88";"0";"4,7";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2465";"4,87";"0";"4,5";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2466";"4,26";"0";"4,27";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2467";"4,57";"0";"4,55";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2468";"4,8";"0";"4,64";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2469";"4,92";"0";"4,44";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2470";"4,9";"0";"4,3";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2471";"4,73";"0";"4,29";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2472";"4,38";"0";"4,15";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2473";"3,82";"0";"3,7";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2474";"4,89";"0";"4,88";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2475";"4,43";"0";"4,28";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2476";"4,79";"0";"4,68";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2477";"4,94";"0";"4,69";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2478";"4,82";"0";"4,5";
