"201610";"COD88";"CRN-96";"10";"70";
"201610";"COD268";"CRN-269";"2";"44";
"201611";"COD1727";"CRN-1729";"0";"28";
"201612";"COD1716";"CRN-1720";"0";"26";
"201612";"COD1757";"CRN-1758";"0";"26";
"201613";"COD1709";"CRN-1712";"0";"28";
"201613";"COD1734";"CRN-1738";"0";"27";
"201614";"COD1745";"CRN-1746";"0";"25";
"201615";"COD1763";"CRN-1765";"0";"25";
"201618";"COD1592";"CRN-1593";"3";"20";
"201619";"COD18";"CRN-23";"2";"30";
"201619";"COD957";"CRN-963";"2";"52";
"201619";"COD237";"CRN-242";"0";"26";
"201620";"COD480";"CRN-482";"2";"14";
"201620";"COD300";"CRN-301";"7";"78";
"201620";"COD1556";"CRN-1559";"2";"16";
"201620";"COD1613";"CRN-1618";"2";"11";
"201620";"COD1625";"CRN-1626";"1";"17";
"201620";"COD1599";"CRN-1600";"1";"14";
"201620";"COD1231";"CRN-1286";"6";"97";
"201620";"COD1231";"CRN-1288";"6";"102";
"201620";"COD1231";"CRN-1287";"1";"102";
"201620";"COD251";"CRN-253";"2";"48";
"201620";"COD1303";"CRN-1327";"1";"101";
"201620";"COD317";"CRN-319";"1";"45";
"201620";"COD1793";"CRN-1795";"43";"79";
"201620";"COD1874";"CRN-1879";"0";"7";
"201620";"COD1835";"CRN-1836";"0";"14";
"201620";"COD1816";"CRN-1817";"1";"32";
"201620";"COD1845";"CRN-1846";"0";"16";
"201620";"COD362";"CRN-369";"6";"67";
"201620";"COD362";"CRN-370";"6";"80";
"201620";"COD982";"CRN-984";"7";"59";
"201620";"COD39";"CRN-44";"4";"41";
"201620";"COD18";"CRN-24";"7";"54";
"201620";"COD957";"CRN-964";"5";"69";
"201620";"COD957";"CRN-965";"6";"70";
"201620";"COD957";"CRN-966";"5";"41";
"201620";"COD957";"CRN-967";"3";"41";
"201620";"COD237";"CRN-243";"3";"21";
"201620";"COD226";"CRN-229";"0";"36";
"201620";"COD948";"CRN-950";"4";"60";
"201620";"COD343";"CRN-347";"0";"65";
"201620";"COD192";"CRN-196";"0";"81";
"201620";"COD148";"CRN-152";"12";"79";
"201620";"COD381";"CRN-386";"7";"25";
"201620";"COD381";"CRN-387";"1";"25";
"201620";"COD381";"CRN-388";"5";"25";
"201620";"COD6";"CRN-10";"5";"79";
"201620";"COD490";"CRN-492";"1";"86";
"201620";"COD122";"CRN-127";"3";"69";
"201620";"COD333";"CRN-335";"2";"71";
"201620";"COD2390";"CRN-61";"0";"59";
"201620";"COD110";"CRN-115";"0";"2";
"201620";"COD1488";"CRN-1492";"0";"22";
"201620";"COD1463";"CRN-1469";"0";"30";
"201620";"COD1445";"CRN-1448";"1";"32";
"201620";"COD88";"CRN-97";"10";"70";
"201710";"COD480";"CRN-483";"5";"16";
"201710";"COD810";"CRN-812";"1";"44";
"201710";"COD810";"CRN-811";"1";"34";
"201710";"COD163";"CRN-164";"1";"66";
"201710";"COD300";"CRN-302";"0";"73";
"201710";"COD1685";"CRN-1686";"7";"21";
"201710";"COD1692";"CRN-1693";"3";"17";
"201710";"COD1680";"CRN-1681";"2";"20";
"201710";"COD1671";"CRN-1674";"2";"21";
"201710";"COD1637";"CRN-1640";"4";"30";
"201710";"COD763";"CRN-764";"1";"65";
"201710";"COD404";"CRN-409";"3";"30";
"201710";"COD404";"CRN-412";"0";"30";
"201710";"COD404";"CRN-415";"2";"30";
"201710";"COD404";"CRN-418";"1";"28";
"201710";"COD404";"CRN-421";"3";"30";
"201710";"COD404";"CRN-424";"3";"30";
"201710";"COD404";"CRN-427";"2";"30";
"201710";"COD404";"CRN-430";"8";"27";
"201710";"COD404";"CRN-431";"1";"30";
"201710";"COD404";"CRN-432";"1";"30";
"201710";"COD404";"CRN-433";"2";"30";
"201710";"COD404";"CRN-434";"1";"30";
"201710";"COD404";"CRN-435";"3";"30";
"201710";"COD404";"CRN-436";"4";"30";
"201710";"COD404";"CRN-437";"4";"29";
"201710";"COD404";"CRN-438";"4";"30";
"201710";"COD404";"CRN-439";"4";"30";
"201710";"COD404";"CRN-442";"4";"30";
"201710";"COD404";"CRN-443";"3";"29";
"201710";"COD404";"CRN-444";"0";"30";
"201710";"COD404";"CRN-447";"4";"30";
"201710";"COD404";"CRN-448";"4";"30";
"201710";"COD404";"CRN-449";"4";"30";
"201710";"COD404";"CRN-450";"2";"30";
"201710";"COD404";"CRN-451";"4";"30";
"201710";"COD404";"CRN-454";"1";"18";
"201710";"COD404";"CRN-455";"1";"25";
"201710";"COD1574";"CRN-1576";"0";"12";
"201710";"COD1566";"CRN-1570";"0";"10";
"201710";"COD1582";"CRN-1586";"0";"11";
"201710";"COD1231";"CRN-1291";"5";"102";
"201710";"COD1231";"CRN-1292";"5";"102";
"201710";"COD1231";"CRN-1295";"7";"103";
"201710";"COD1231";"CRN-1294";"11";"104";
"201710";"COD1231";"CRN-1289";"1";"30";
"201710";"COD1231";"CRN-1290";"9";"80";
"201710";"COD1231";"CRN-1293";"4";"103";
"201710";"COD67";"CRN-71";"2";"23";
"201710";"COD251";"CRN-254";"0";"50";
"201710";"COD779";"CRN-780";"7";"42";
"201710";"COD826";"CRN-827";"7";"54";
"201710";"COD1303";"CRN-1328";"3";"113";
"201710";"COD755";"CRN-756";"4";"76";
"201710";"COD317";"CRN-320";"0";"41";
"201710";"COD317";"CRN-819";"0";"46";
"201710";"COD736";"CRN-737";"2";"45";
"201710";"COD736";"CRN-738";"5";"45";
"201710";"COD1793";"CRN-1796";"10";"40";
"201710";"COD1874";"CRN-1880";"4";"17";
"201710";"COD1835";"CRN-1837";"3";"18";
"201710";"COD1852";"CRN-1855";"0";"15";
"201710";"COD1887";"CRN-2391";"1";"13";
"201710";"COD1787";"CRN-1789";"8";"62";
"201710";"COD1987";"CRN-1988";"2";"20";
"201710";"COD1977";"CRN-1980";"0";"48";
"201710";"COD1967";"CRN-1968";"0";"5";
"201710";"COD1972";"CRN-1973";"0";"7";
"201710";"COD2160";"CRN-2161";"1";"17";
"201710";"COD2151";"CRN-2154";"0";"13";
"201710";"COD1427";"CRN-2392";"9";"71";
"201710";"COD362";"CRN-371";"3";"42";
"201710";"COD362";"CRN-372";"4";"81";
"201710";"COD362";"CRN-373";"9";"78";
"201710";"COD1512";"CRN-1515";"2";"18";
"201710";"COD1522";"CRN-1527";"1";"14";
"201710";"COD327";"CRN-2393";"29";"217";
"201710";"COD186";"CRN-2394";"1";"26";
"201710";"COD982";"CRN-985";"3";"63";
"201710";"COD18";"CRN-25";"20";"55";
"201710";"COD957";"CRN-968";"5";"77";
"201710";"COD957";"CRN-969";"7";"76";
"201710";"COD957";"CRN-970";"2";"45";
"201710";"COD957";"CRN-971";"2";"39";
"201710";"COD237";"CRN-244";"0";"19";
"201710";"COD226";"CRN-230";"0";"69";
"201710";"COD343";"CRN-348";"1";"74";
"201710";"COD192";"CRN-197";"2";"70";
"201710";"COD787";"CRN-788";"11";"44";
"201710";"COD787";"CRN-2395";"8";"40";
"201710";"COD787";"CRN-2396";"5";"43";
"201710";"COD787";"CRN-2397";"6";"19";
"201710";"COD148";"CRN-153";"10";"77";
"201710";"COD2398";"CRN-2399";"3";"15";
"201710";"COD2398";"CRN-2400";"2";"30";
"201710";"COD2401";"CRN-2402";"1";"14";
"201710";"COD2403";"CRN-2404";"0";"31";
"201710";"COD2405";"CRN-2406";"1";"31";
"201710";"COD135";"CRN-2407";"4";"17";
"201710";"COD2408";"CRN-2409";"7";"24";
"201710";"COD381";"CRN-389";"4";"25";
"201710";"COD381";"CRN-391";"5";"25";
"201710";"COD381";"CRN-390";"4";"25";
"201710";"COD1335";"CRN-1345";"2";"29";
"201710";"COD1335";"CRN-1341";"0";"18";
"201710";"COD1335";"CRN-1346";"1";"18";
"201710";"COD1335";"CRN-1343";"2";"18";
"201710";"COD1335";"CRN-1344";"5";"25";
"201710";"COD1335";"CRN-1340";"7";"15";
"201710";"COD1335";"CRN-1342";"4";"21";
"201710";"COD644";"CRN-2410";"1";"13";
"201710";"COD802";"CRN-803";"7";"45";
"201710";"COD2185";"CRN-2189";"1";"30";
"201710";"COD2185";"CRN-2188";"1";"29";
"201710";"COD6";"CRN-11";"6";"85";
"201710";"COD508";"CRN-2411";"1";"66";
"201710";"COD745";"CRN-748";"0";"15";
"201710";"COD490";"CRN-493";"4";"56";
"201710";"COD122";"CRN-128";"2";"56";
"201710";"COD57";"CRN-2412";"0";"68";
"201710";"COD333";"CRN-336";"2";"55";
"201710";"COD716";"CRN-717";"4";"31";
"201710";"COD771";"CRN-772";"0";"58";
"201710";"COD2413";"CRN-2414";"0";"86";
"201710";"COD858";"CRN-2415";"1";"71";
"201710";"COD500";"CRN-501";"0";"82";
"201710";"COD110";"CRN-116";"0";"2";
"201710";"COD1543";"CRN-1544";"5";"26";
"201710";"COD2028";"CRN-2029";"3";"31";
"201710";"COD1998";"CRN-1999";"0";"36";
"201710";"COD2138";"CRN-2139";"0";"8";
"201710";"COD539";"CRN-540";"4";"41";
"201710";"COD558";"CRN-559";"7";"80";
"201710";"COD268";"CRN-270";"0";"22";
"201710";"COD2130";"CRN-2131";"5";"35";
"201711";"COD2416";"CRN-2417";"0";"20";
"201711";"COD1727";"CRN-1730";"0";"20";
"201712";"COD1716";"CRN-1721";"0";"20";
"201712";"COD1734";"CRN-1739";"0";"19";
"201713";"COD1757";"CRN-1759";"0";"19";
"201714";"COD1745";"CRN-1747";"0";"19";
"201715";"COD1763";"CRN-1766";"0";"18";
"201719";"COD521";"CRN-522";"9";"59";
"201719";"COD528";"CRN-533";"1";"20";
"201719";"COD18";"CRN-26";"1";"12";
"201719";"COD957";"CRN-972";"4";"47";
"201719";"COD237";"CRN-245";"3";"36";
"201719";"COD1335";"CRN-1349";"2";"16";
"201719";"COD1335";"CRN-1350";"5";"28";
"201719";"COD1335";"CRN-1351";"1";"12";
"201720";"COD926";"CRN-2418";"2";"50";
"201720";"COD926";"CRN-2419";"3";"55";
"201720";"COD834";"CRN-2420";"0";"55";
"201720";"COD834";"CRN-2421";"5";"54";
"201720";"COD309";"CRN-310";"0";"35";
"201720";"COD309";"CRN-311";"0";"65";
"201720";"COD480";"CRN-484";"4";"13";
"201720";"COD810";"CRN-814";"2";"46";
"201720";"COD810";"CRN-813";"0";"46";
"201720";"COD163";"CRN-165";"5";"52";
"201720";"COD300";"CRN-303";"2";"70";
"201720";"COD514";"CRN-515";"5";"26";
"201720";"COD1661";"CRN-2422";"1";"15";
"201720";"COD1645";"CRN-2423";"5";"46";
"201720";"COD1637";"CRN-1641";"2";"19";
"201720";"COD1699";"CRN-2424";"0";"10";
"201720";"COD1665";"CRN-2425";"2";"30";
"201720";"COD763";"CRN-765";"2";"52";
"201720";"COD547";"CRN-548";"10";"58";
"201720";"COD404";"CRN-456";"5";"19";
"201720";"COD404";"CRN-457";"3";"25";
"201720";"COD404";"CRN-458";"3";"16";
"201720";"COD404";"CRN-459";"3";"14";
"201720";"COD404";"CRN-460";"2";"12";
"201720";"COD404";"CRN-461";"3";"19";
"201720";"COD404";"CRN-462";"3";"23";
"201720";"COD404";"CRN-463";"1";"16";
"201720";"COD404";"CRN-466";"1";"20";
"201720";"COD404";"CRN-467";"1";"12";
"201720";"COD404";"CRN-468";"1";"15";
"201720";"COD404";"CRN-469";"0";"13";
"201720";"COD404";"CRN-470";"0";"21";
"201720";"COD404";"CRN-471";"3";"24";
"201720";"COD404";"CRN-474";"3";"23";
"201720";"COD1556";"CRN-1560";"2";"28";
"201720";"COD1613";"CRN-1619";"1";"24";
"201720";"COD1607";"CRN-2426";"0";"9";
"201720";"COD1625";"CRN-1627";"1";"10";
"201720";"COD1599";"CRN-1601";"1";"10";
"201720";"COD2427";"CRN-2428";"1";"7";
"201720";"COD1231";"CRN-1296";"3";"103";
"201720";"COD1231";"CRN-1297";"3";"100";
"201720";"COD67";"CRN-72";"1";"26";
"201720";"COD779";"CRN-781";"4";"40";
"201720";"COD826";"CRN-828";"1";"78";
"201720";"COD1303";"CRN-1329";"2";"116";
"201720";"COD755";"CRN-757";"4";"79";
"201720";"COD2429";"CRN-2430";"2";"10";
"201720";"COD317";"CRN-321";"3";"48";
"201720";"COD317";"CRN-820";"2";"47";
"201720";"COD736";"CRN-739";"5";"47";
"201720";"COD1793";"CRN-1797";"1";"26";
"201720";"COD1874";"CRN-1881";"1";"6";
"201720";"COD1780";"CRN-1781";"0";"12";
"201720";"COD1887";"CRN-1888";"3";"43";
"201720";"COD1828";"CRN-1829";"0";"5";
"201720";"COD1919";"CRN-1924";"0";"18";
"201720";"COD1977";"CRN-1981";"0";"11";
"201720";"COD1896";"CRN-1897";"0";"26";
"201720";"COD1896";"CRN-1900";"0";"21";
"201720";"COD1930";"CRN-1931";"0";"6";
"201720";"COD1906";"CRN-1907";"1";"13";
"201720";"COD2431";"CRN-2432";"0";"15";
"201720";"COD1427";"CRN-2433";"8";"93";
"201720";"COD362";"CRN-374";"7";"80";
"201720";"COD362";"CRN-375";"12";"89";
"201720";"COD1512";"CRN-1516";"2";"16";
"201720";"COD1522";"CRN-1528";"0";"14";
"201720";"COD1534";"CRN-1537";"0";"13";
"201720";"COD327";"CRN-2434";"29";"225";
"201720";"COD982";"CRN-986";"2";"75";
"201720";"COD39";"CRN-45";"6";"52";
"201720";"COD1048";"CRN-2435";"20";"50";
"201720";"COD290";"CRN-294";"1";"32";
"201720";"COD1066";"CRN-2436";"4";"33";
"201720";"COD18";"CRN-27";"7";"55";
"201720";"COD1038";"CRN-2437";"5";"64";
"201720";"COD1038";"CRN-2438";"5";"54";
"201720";"COD1038";"CRN-2439";"8";"66";
"201720";"COD1022";"CRN-2440";"3";"30";
"201720";"COD957";"CRN-973";"4";"74";
"201720";"COD957";"CRN-974";"4";"77";
"201720";"COD957";"CRN-975";"0";"45";
"201720";"COD957";"CRN-976";"2";"40";
"201720";"COD1054";"CRN-2441";"6";"69";
"201720";"COD226";"CRN-231";"3";"45";
"201720";"COD948";"CRN-951";"3";"39";
"201720";"COD1028";"CRN-2442";"1";"52";
"201720";"COD998";"CRN-2443";"27";"110";
"201720";"COD343";"CRN-349";"0";"66";
"201720";"COD1044";"CRN-2444";"1";"76";
"201720";"COD192";"CRN-198";"1";"76";
"201720";"COD787";"CRN-2445";"4";"44";
"201720";"COD787";"CRN-2446";"7";"45";
"201720";"COD787";"CRN-2447";"5";"31";
"201720";"COD787";"CRN-2448";"10";"34";
"201720";"COD148";"CRN-154";"3";"80";
"201720";"COD2398";"CRN-2449";"0";"25";
"201720";"COD2398";"CRN-2450";"1";"19";
"201720";"COD992";"CRN-2451";"0";"28";
"201720";"COD2401";"CRN-2452";"5";"22";
"201720";"COD2403";"CRN-2453";"6";"39";
"201720";"COD2405";"CRN-2454";"0";"17";
"201720";"COD1072";"CRN-1077";"7";"22";
"201720";"COD1072";"CRN-1080";"4";"10";
"201720";"COD1072";"CRN-1083";"2";"19";
"201720";"COD1072";"CRN-1086";"5";"22";
"201720";"COD1072";"CRN-1089";"3";"21";
"201720";"COD1072";"CRN-1090";"1";"21";
"201720";"COD1072";"CRN-1093";"1";"22";
"201720";"COD1072";"CRN-1096";"5";"20";
"201720";"COD1072";"CRN-1099";"4";"16";
"201720";"COD1072";"CRN-1102";"8";"22";
"201720";"COD1072";"CRN-1103";"2";"20";
"201720";"COD1072";"CRN-1106";"4";"21";
"201720";"COD1072";"CRN-1109";"4";"14";
"201720";"COD1072";"CRN-1110";"5";"21";
"201720";"COD1072";"CRN-1113";"5";"17";
"201720";"COD1072";"CRN-1114";"7";"18";
"201720";"COD1122";"CRN-1125";"6";"19";
"201720";"COD1122";"CRN-1126";"5";"25";
"201720";"COD1122";"CRN-1129";"3";"24";
"201720";"COD1122";"CRN-1132";"1";"21";
"201720";"COD1122";"CRN-1135";"1";"23";
"201720";"COD1122";"CRN-1136";"1";"22";
"201720";"COD1122";"CRN-1139";"1";"19";
"201720";"COD1122";"CRN-1140";"3";"25";
"201720";"COD1122";"CRN-1143";"3";"23";
"201720";"COD1122";"CRN-1146";"3";"18";
"201720";"COD1122";"CRN-1149";"1";"20";
"201720";"COD1122";"CRN-1152";"5";"19";
"201720";"COD1122";"CRN-1153";"1";"15";
"201720";"COD1157";"CRN-1160";"5";"15";
"201720";"COD1157";"CRN-1161";"5";"17";
"201720";"COD1157";"CRN-1164";"1";"25";
"201720";"COD1157";"CRN-1167";"2";"21";
"201720";"COD1157";"CRN-1168";"5";"20";
"201720";"COD1157";"CRN-1171";"3";"12";
"201720";"COD1175";"CRN-1176";"3";"23";
"201720";"COD1175";"CRN-1177";"4";"24";
"201720";"COD1175";"CRN-1178";"0";"21";
"201720";"COD1175";"CRN-1179";"3";"24";
"201720";"COD1175";"CRN-1180";"0";"23";
"201720";"COD1175";"CRN-1181";"1";"16";
"201720";"COD1175";"CRN-1182";"1";"22";
"201720";"COD1175";"CRN-1183";"2";"9";
"201720";"COD1175";"CRN-1184";"0";"14";
"201720";"COD1175";"CRN-1185";"10";"24";
"201720";"COD1175";"CRN-1188";"2";"23";
"201720";"COD1175";"CRN-1189";"3";"12";
"201720";"COD1193";"CRN-1194";"1";"22";
"201720";"COD1193";"CRN-1195";"1";"24";
"201720";"COD1193";"CRN-1196";"3";"22";
"201720";"COD1193";"CRN-1197";"2";"22";
"201720";"COD1193";"CRN-1199";"5";"22";
"201720";"COD1193";"CRN-1200";"4";"18";
"201720";"COD1193";"CRN-1201";"2";"19";
"201720";"COD1193";"CRN-1202";"1";"24";
"201720";"COD1193";"CRN-1204";"2";"21";
"201720";"COD566";"CRN-569";"0";"24";
"201720";"COD566";"CRN-572";"3";"25";
"201720";"COD566";"CRN-590";"1";"24";
"201720";"COD566";"CRN-584";"1";"24";
"201720";"COD566";"CRN-593";"1";"24";
"201720";"COD566";"CRN-575";"3";"24";
"201720";"COD566";"CRN-595";"0";"24";
"201720";"COD566";"CRN-594";"0";"24";
"201720";"COD566";"CRN-608";"1";"25";
"201720";"COD566";"CRN-611";"4";"24";
"201720";"COD566";"CRN-619";"0";"24";
"201720";"COD566";"CRN-622";"2";"24";
"201720";"COD566";"CRN-623";"2";"24";
"201720";"COD566";"CRN-616";"0";"24";
"201720";"COD566";"CRN-578";"1";"24";
"201720";"COD566";"CRN-598";"0";"24";
"201720";"COD566";"CRN-601";"0";"24";
"201720";"COD566";"CRN-631";"2";"24";
"201720";"COD566";"CRN-604";"1";"24";
"201720";"COD566";"CRN-627";"3";"24";
"201720";"COD566";"CRN-638";"1";"17";
"201720";"COD566";"CRN-581";"3";"24";
"201720";"COD566";"CRN-607";"1";"24";
"201720";"COD566";"CRN-614";"2";"23";
"201720";"COD566";"CRN-620";"1";"24";
"201720";"COD566";"CRN-621";"1";"24";
"201720";"COD566";"CRN-634";"1";"24";
"201720";"COD566";"CRN-637";"1";"20";
"201720";"COD566";"CRN-639";"3";"24";
"201720";"COD566";"CRN-615";"0";"24";
"201720";"COD566";"CRN-632";"1";"24";
"201720";"COD566";"CRN-626";"2";"22";
"201720";"COD566";"CRN-630";"1";"24";
"201720";"COD566";"CRN-641";"2";"24";
"201720";"COD566";"CRN-587";"0";"24";
"201720";"COD566";"CRN-633";"1";"24";
"201720";"COD566";"CRN-640";"2";"24";
"201720";"COD1335";"CRN-1352";"1";"23";
"201720";"COD1335";"CRN-1353";"2";"13";
"201720";"COD1335";"CRN-1355";"3";"13";
"201720";"COD1335";"CRN-1356";"6";"23";
"201720";"COD1335";"CRN-1354";"0";"19";
"201720";"COD1360";"CRN-1373";"2";"27";
"201720";"COD1360";"CRN-1376";"2";"27";
"201720";"COD1360";"CRN-1377";"1";"27";
"201720";"COD1360";"CRN-1369";"0";"18";
"201720";"COD1360";"CRN-1365";"0";"27";
"201720";"COD1360";"CRN-1378";"2";"21";
"201720";"COD1360";"CRN-1379";"2";"24";
"201720";"COD1360";"CRN-1366";"2";"16";
"201720";"COD1360";"CRN-1368";"0";"28";
"201720";"COD1360";"CRN-1364";"1";"29";
"201720";"COD1360";"CRN-1370";"1";"28";
"201720";"COD1360";"CRN-1367";"1";"28";
"201720";"COD644";"CRN-645";"1";"24";
"201720";"COD644";"CRN-648";"0";"14";
"201720";"COD644";"CRN-651";"1";"24";
"201720";"COD644";"CRN-654";"1";"22";
"201720";"COD644";"CRN-657";"3";"24";
"201720";"COD644";"CRN-658";"1";"24";
"201720";"COD644";"CRN-661";"1";"20";
"201720";"COD644";"CRN-664";"2";"24";
"201720";"COD644";"CRN-667";"2";"25";
"201720";"COD644";"CRN-670";"0";"24";
"201720";"COD644";"CRN-671";"0";"23";
"201720";"COD644";"CRN-672";"2";"24";
"201720";"COD644";"CRN-673";"3";"24";
"201720";"COD644";"CRN-676";"3";"22";
"201720";"COD644";"CRN-679";"3";"24";
"201720";"COD644";"CRN-682";"1";"24";
"201720";"COD644";"CRN-685";"3";"24";
"201720";"COD644";"CRN-688";"4";"24";
"201720";"COD644";"CRN-689";"3";"24";
"201720";"COD644";"CRN-690";"2";"23";
"201720";"COD644";"CRN-691";"5";"24";
"201720";"COD644";"CRN-692";"2";"24";
"201720";"COD644";"CRN-693";"4";"24";
"201720";"COD644";"CRN-696";"2";"24";
"201720";"COD644";"CRN-697";"0";"24";
